-19.54008563579436,-20.215304702995216
-26.939690137205876,-21.156199523197547
-26.405832232593383,-27.705111528309107
-21.068556296090264,-23.201307749455925
-27.879452910141595,-21.79002977415342
-22.83780294076482,-26.324813526316998
-30.499474112800705,-32.23130838464114
-30.36258928061766,-31.86842157342743
-24.711247699892066,-19.08654045630158
-34.948873338466775,-25.050482488679474
-25.56919980382358,-24.861452916027158
-31.028491625397564,-23.788864287211766
-33.529400359687045,-27.268847231919903
-35.818421762268656,-35.85476296247477
-29.47027298536645,-18.65207879711382
-33.744905644027504,-25.10262095308295
-19.596181239946844,-21.67461882272234
-18.124301592758076,-20.637953016162516
-36.051511971617124,-35.396148778604434
-27.67661536207025,-28.19267748053715
-19.35149446598681,-18.324080778634464
-22.550490896069345,-21.203319872745436
-27.585216393463067,-32.57061444041319
-29.159858449146597,-19.058601598510297
-19.7244296358664,-23.352799250700517
-30.844211809273748,-26.358393787014474
-27.38372903809436,-29.445318119688416
-27.034156499747883,-25.31337809996739
-21.28413840172466,-25.919809783574298
-28.925280189317988,-29.942689060449677
-30.56846698428766,-33.58402949055792
-21.290198345620876,-22.53962348030196
-19.54008563579436,-19.036649706653574
-24.429262316397683,-22.541390374537105
-30.894376028453614,-26.385392237205895
-22.820117487736308,-24.294796298098884
-18.05530872127113,-20.539806674571434
-24.439935573823902,-24.73697482983032
-35.50055373176893,-28.15063728903329
-19.39882382089459,-21.21536821126161
-27.414362968711593,-22.469798002200314
-18.713730375141743,-19.56612700482466
-26.32035626156626,-30.343085694148467
-22.00630015257021,-25.146256014062114
-21.3720887611207,-24.22969211601688
-38.04945866343876,-33.07949398885107
-28.720410927783192,-33.90173829949995
-21.520270266072416,-20.976696608482552
-20.678651743885617,-22.791363854585857
-32.800727051570156,-22.25521566371032
-26.103181189965166,-22.306739977574786
-26.620294349375325,-27.135741879219633
-29.381570461643832,-25.37345371492772
-26.84064094128958,-21.664362302981065
-36.14113561341833,-27.91171710954456
-22.350119995992014,-27.663997747677154
-26.340394223424035,-24.576376214256825
-27.26029856204692,-33.71760836134772
-31.66560574163916,-22.692268752571927
-37.20960678543206,-26.52316117796033
-34.12507692672952,-25.611535447092635
-39.45669010125076,-40.9682418430286
-26.380855227735132,-22.043388343765052
-32.531127984377434,-21.735494985841697
-29.302668090603156,-26.224540634738407
-28.022766001883603,-24.158657142351384
-25.014454946122754,-23.37474446318478
-30.979560382508634,-25.37598350102933
-41.14549031632579,-26.46804502342545
-25.673999555239686,-22.10548121976108
-18.460773829379292,-22.346645886691963
-20.824800204096327,-18.989783562463078
-28.142701095579152,-27.013337980644177
-20.7182113151831,-23.234844342063795
-28.891717056658845,-35.83755666001215
-28.406614669418218,-25.703056444009622
-27.622058899838496,-24.849454426903197
-35.444128860333954,-25.306514222385456
-27.021129315196774,-26.897761280137146
-23.911575383289218,-28.647954815807328
-18.278452272585337,-20.878907275973244
-30.899165540407854,-26.647443555249485
-22.364290859946816,-23.473157978935763
-32.50064813235136,-22.421556849889924
-25.23464052430429,-25.34917970898976
-30.44418847509538,-24.54974747259232
-28.741908616905,-25.06669078583288
-23.72448286818334,-27.091619946268747
-22.561129868385052,-21.498818617003447
-30.107859414401098,-24.95697612352056
-23.46167529340092,-23.152630391967133
-32.5432557211177,-22.790969061893435
-24.854112296047575,-26.40699346594081
-31.103964711587913,-23.45363637075831
-19.92685861089037,-19.42213300007987
-35.33842891810542,-24.742395765829123
-26.617125348724702,-27.610934057865332
-28.40973642946512,-22.17797063220333
-27.146640306665105,-31.39967442743634
-29.62442366519371,-18.77168593751052
-40.11504390542784,-42.65744582221307
-27.74286703568363,-25.06755750231903
-18.441473347126248,-19.404374486778888
